split,src_id,dst_id,relation_type,label
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instShiftLeftUInt8,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ShiftLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::EStateM.instInhabited,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instTransLtLe,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Trans,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Bind,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadBaseIO,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Applicative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Omega.LinearCombo.instSub,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Sub,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instForInOfStream,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ForIn,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instNonemptyDynamic,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nonempty,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.instLT,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.instQuoteTermMkStr1,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Quote,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Id.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Monad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.decLe,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Option.instDecidableMemOfDecidableEq,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Omega.instReprConstraint,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Omega.instDecidableEqLinearCombo,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadEIO,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Applicative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instCoeTC,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::CoeTC,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulFunctor,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHAdd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HAdd,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.instToFormatFormat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.ToFormat,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instApplicativeOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::IO.FS.instLTSystemTime,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instLTUInt16,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instTransLe,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Trans,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprFloat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadEST,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Monad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instAntisymmLeOfNotLt,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Antisymm,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instAssociativeBoolAnd,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Associative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprAtomBool,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReprAtom,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Id.instLawfulMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulMonad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instCoeTailNatOfNatCast,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::CoeTail,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStringSum,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instOrdFin,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Ord,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.instAssociativeHMul,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Associative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instLawfulFunctor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulFunctor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::IO.instCoeOutMutexBaseMutex,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::CoeOut,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instMod,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Mod,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToFormatArray,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.ToFormat,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::StateT.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Monad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instOrOp,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::OrOp,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Substring.hasBeq,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instLTUInt32,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LT,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHMod,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HMod,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.instLawfulIdentityGcdOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.LeftIdentity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instAlternativeOfMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Functor,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::UInt32.instOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::OfNat,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Fin.instGetElemFinVal,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::GetElem,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instLawfulIdentityHMulOfNat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.RightIdentity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instGetElemNatLtLength,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::GetElem,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instDecidableLeOfDecidableRelLt,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instBEqFloat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instReprUSize,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Char.instLE,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LE,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHModUInt64Nat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HMod,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instToStringUSize,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.instInhabitedSourceInfo,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Syntax.instToStringTSyntax,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::System.FilePath.instDiv,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Div,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instStreamSubarray,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Stream,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BitVec.instHShiftRight,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HShiftRight,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadWithReaderOfOfMonadFunctor,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::MonadWithReaderOf,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.instCommutativeOr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Commutative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instInhabitedPSum_1,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableLeUInt8,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ReaderT.instLawfulMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulMonad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::IO.FS.instReprFileType,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ExceptT.instLawfulMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulApplicative,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Int.instInhabited,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instLawfulMonadOption,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LawfulMonad,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Lean.Syntax.instRepr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Repr,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instMonadBaseIO,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Except.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Seq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Except.instMonad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instHomogeneousPowFloat,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::HomogeneousPow,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Char.instDecidableLt,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::List.instLEOfLT,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::LE,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instLawfulIdentityBoolOrFalse,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.RightIdentity,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Format.instInhabitedSpaceResult,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Inhabited,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Nat.Linear.instBEqPolyCnstr,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::BEq,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::instDecidableLeUInt32,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Decidable,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Monad,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::SeqLeft,extends_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Array.instToString,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::ToString,instance_ancestor,1
train,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.Identity,7b6ecb9ad4829e4e73600a3329baeb3b5df8d23f::Std.LeftIdentity,extends_ancestor,1
